,fileid
524,20180215-1000-SPECIAL-UNKN_en_55_0
525,20111129-0900-COMMITTEE-LIBE_en_358_0
526,20120320-1500-COMMITTEE-ENVI_en_105_1
527,20190716-0900-PLENARY_en_688_1
528,20111208-0900-COMMITTEE-DEVE_en_134_1
529,20100223-0900-COMMITTEE-LIBE_en_88_1
530,20190517-1100-SPECIAL-PRESSER_en_90_0
531,20130425-0900-COMMITTEE-INTA_en_285_1
532,20091001-0900-COMMITTEE-CONT_en_34_0
533,20130219-1500-COMMITTEE-AFET_en_170_1
534,20170316-1000-SPECIAL-UNKN_en_0_0
535,20141007-1215-COMMITTEE-ENVI_en_235_1
536,20180710-1430-COMMITTEE-AGRI_en_144_0
537,20180425-1430-COMMITTEE-EMPL_en_229_0
538,20140902-1000-COMMITTEE-AFCO_en_7_0
539,20120508-0900-COMMITTEE-TRAN_en_317_0
540,20110713-1500-COMMITTEE-EMPL_en_317_1
541,20160316-0900-COMMITTEE-EMPL_en_223_1
542,20111012-1100-COMMITTEE-AGRI_en_19_0
543,20120615-1000-SPECIAL-UNKN_en_268_0
544,20100408-0900-COMMITTEE-ITRE_en_99_0
545,20160411-0900-PLENARY-14_en_50_0
546,20110927-0900-PLENARY-15_en_54_0
547,20140220-1000-COMMITTEE-LIBE_en_47_1
548,20160317-0900-COMMITTEE-ENVI_en_230_2
549,20160407-0900-COMMITTEE-CONT_en_185_0
550,20100223-1500-COMMITTEE-BUDG_en_34_0
551,20121009-1500-COMMITTEE-ECON_en_55_0
552,20101020-0900-PLENARY-17_en_13_0
553,20180619-1430-COMMITTEE-DROI_en_162_0
554,20180221-0900-COMMITTEE-CULT_en_206_0
555,20130314-0900-PLENARY-9_en_69_0
556,20130618-0900-COMMITTEE-IMCO_en_191_0
557,20110830-1500-COMMITTEE-IMCO_en_297_1
558,20131121-0900-PLENARY-9_en_11_0
559,20110119-0900-PLENARY-9_en_130_1
560,20161024-2030-COMMITTEE-AFET_en_19_0
561,20181119-1500-COMMITTEE-CONT_en_100_2
562,20170830-1500-COMMITTEE-EMPL_en_80_1
563,20120423-1500-COMMITTEE-DEVE_en_174_1
564,20120529-0930-COMMITTEE-SEDE_en_199_1
565,20150616-1500-COMMITTEE-ENVI_en_211_1
566,20111129-0900-COMMITTEE-LIBE_en_355_0
567,20141104-0930-COMMITTEE-CULT_en_4_0
568,20151019-1500-COMMITTEE-AFET_en_80_0
569,20120522-0900-PLENARY-6_en_45_1
570,20130416-0900-PLENARY-16_en_46_0
571,20121015-1500-COMMITTEE-ECON_en_170_0
572,20110125-0900-COMMITTEE-CONT_en_354_1
573,20101209-0900-COMMITTEE-REGI_en_190_1
574,20131014-1500-COMMITTEE-ECON_en_290_1
575,20130521-0900-PLENARY-7_en_62_0
576,20131017-1500-COMMITTEE-IMCO_en_158_1
577,20111026-0900-PLENARY-16_en_72_0
578,20110615-1000-COMMITTEE-ITRE_en_260_1
579,20121004-1500-COMMITTEE-AFCO_en_343_0
580,20170209-0900-COMMITTEE-EMIS_en_2_0
581,20161012-1500-COMMITTEE-INTA_en_61_1
582,20111110-1500-COMMITTEE-LIBE_en_88_1
583,20130121-1500-COMMITTEE-PECH_en_223_0
584,20140414-1500-SPECIAL-UNKN_en_23_1
585,20090422-0900-PLENARY-19_en_40_0
586,20131217-0900-COMMITTEE-ECON_en_76_1
587,20150421-0955-COMMITTEE-envi_en_129_0
588,20120412-0911-SPECIAL_en_216_0
589,20150209-0900-PLENARY-11_en_47_0
590,20181122-1000-COMMITTEE-ITRE_en_201_0
591,20200916-0900-PLENARY_en_385_1
592,20130123-1500-COMMITTEE-EMPL_en_138_1
593,20180709-1500-COMMITTEE-JURI_en_182_0
594,20131125-1500-COMMITTEE-ECON_en_37_1
595,20171121-0900-COMMITTEE-EMPL_en_262_1
596,20200926-1000-SPECIAL-OTHER-1_en_257_0
597,20091020-0900-PLENARY-4_en_251_1
598,20140225-0900-PLENARY-3_en_280_0
599,20120321-0900-COMMITTEE-PECH_en_20_0
600,20100621-1500-COMMITTEE-REGI_en_238_1
601,20111220-1500-COMMITTEE-INTA_en_165_1
602,20111129-1500-COMMITTEE-DROI_en_50_1
603,20180912-0900-PLENARY_en_1294_0
604,20151008-0900-PLENARY-3_en_6_0
605,20101027-0900-COMMITTEE-CULT_en_321_1
606,20110927-1040-SPECIAL-UNKN_en_20_0
607,20190221-1000-SPECIAL-EUROSCOLA_en_19_1
608,20130124-0900-COMMITTEE-CONT_en_366_1
609,20130617-1500-COMMITTEE-AFET_en_21_0
610,20100125-1500-COMMITTEE-AFCO_en_191_0
611,20131120-0900-PLENARY-16_en_64_0
612,20151110-1500-COMMITTEE-ENVI_en_210_1
613,20161116-1430-SPECIAL-UNKN_en_208_0
614,20171115-0900-PLENARY-24_en_0_2
615,20121127-1500-SPECIAL_en_93_0
616,20150715-0900-COMMITTEE-AGRI_en_194_1
617,20150609-0900-PLENARY-13_en_263_1
618,20090903-0900-COMMITTEE-SEDE_en_112_0
619,20151210-0900-COMMITTEE-LIBE_en_306_1
620,20191023-0900-PLENARY_en_757_0
621,20120229-1500-COMMITTEE-INTA_en_171_1
622,20121203-1500-COMMITTEE-AFET_en_42_1
623,20130925-0900-COMMITTEE-CONT_en_299_1
624,20130314-0900-PLENARY-5_en_46_1
625,20190904-0900-COMMITTEE-ECON_en_76_1
626,20200217-1500-COMMITTEE-DROI_en_203_0
627,20170511-1600-SPECIAL-UNKN_en_4_0
628,20101115-1500-COMMITTEE-AGRI_en_1_1
629,20200515-0900-PLENARY_en_29_1
630,20121205-0900-SPECIAL_en_147_0
631,20100602-0900-COMMITTEE-AFET_en_205_0
632,20140929-1430-COMMITTEE-HEARING2014KV_en_77_2
633,20160615-0900-COMMITTEE-ENVI_en_5_1
634,20200121-0900-COMMITTEE-ENVI_en_276_0
635,20180424-1430-COMMITTEE-BUDG-ENVI_en_159_1
636,20130326-0900-COMMITTEE-TRAN_en_288_0
637,20141120-0900-COMMITTEE-LIBE_en_223_0
638,20180321-1430-COMMITTEE-SEDE_en_215_1
639,20170323-1500-SPECIAL-UNKN3_en_136_1
640,20160412-0900-PLENARY-11_en_69_1
641,20131108-0900-SPECIAL-UNKN_en_275_2
642,20120628-1730-SPECIAL-UNKN_en_67_1
643,20190307-1000-COMMITTEE-AGRI_en_243_2
644,20100426-1500-COMMITTEE-DEVE_en_270_1
645,20100624-0900-COMMITTEE-LIBE_en_55_1
646,20180307-0900-SPECIAL-UNKN_en_34_0
647,20171010-1630-COMMITTEE-INTA-FEMM_en_82_0
648,20170301-0900-PLENARY-13_en_76_2
649,20110315-0900-COMMITTEE-DROI_en_146_0
650,20180620-0900-COMMITTEE-AFCO_en_274_0
651,20190905-0900-COMMITTEE-ECON_en_159_1
652,20150714-0900-COMMITTEE-SEDE_en_137_1
653,20121004-1000-SPECIAL_en_65_1
654,20091006-0900-COMMITTEE-LIBE_en_33_1
655,20170530-0900-COMMITTEE-EMPL_en_104_0
656,20090209-1500-COMMITTEE-DROI_en_298_1
657,20140203-0900-PLENARY-10_en_125_0
658,20150129-1000-SPECIAL-UNKN_en_161_1
659,20180822-1000-SPECIAL-OTHER_en_171_0
660,20170529-1500-COMMITTEE-ITRE_en_3_1
661,20130220-1330-COMMITTEE-ECON_en_133_1
662,20120301-0900-COMMITTEE-JURI_en_294_1
663,20120709-1430-COMMITTEE-ECON_en_32_1
664,20121121-0900-PLENARY-3_en_158_0
665,20190319-1500-SPECIAL-CONFERENCE_en_1_1
666,20191204-1430-COMMITTEE-AFCO_en_120_0
667,20181001-0900-PLENARY_en_578_1
668,20111011-1500-COMMITTEE-INTA_en_346_0
669,20120619-1430-SPECIAL_en_3_0
670,20160908-1400-COMMITTEE-LIBE_en_8_1
671,20181003-0900-PLENARY_en_1097_1
672,20171130-1600-SPECIAL-UNKN_en_186_1
673,20130610-0900-PLENARY-15_en_9_1
674,20110927-0900-PLENARY-12_en_36_1
675,20100127-0900-COMMITTEE-ITRE_en_147_0
676,20111011-1500-COMMITTEE-PECH_en_65_1
677,20180611-2000-COMMITTEE-AGRI_en_81_0
678,20170530-1130-COMMITTEE-EMPL_en_54_0
679,20150311-0900-PLENARY-16_en_31_0
680,20121129-1030-COMMITTEE-DROI_en_44_1
681,20150120-0900-COMMITTEE-CULT_en_197_0
682,20141008-1230-COMMITTEE-AFET_en_117_0
683,20150114-0900-PLENARY-12_en_18_1
684,20170403-0900-PLENARY-16_en_33_1
685,20161010-1500-COMMITTEE-FEMM_en_44_1
686,20180620-1500-COMMITTEE-AFCO_en_270_0
687,20140312-0900-PLENARY-10_en_42_0
688,20161207-1500-COMMITTEE-PANA_en_208_0
689,20141117-1500-COMMITTEE-IMCO_en_215_1
690,20140212-1500-COMMITTEE-CULT_en_51_0
691,20120301-0900-COMMITTEE-EMPL_en_195_1
692,20171123-0900-COMMITTEE-INTA_en_59_0
693,20131105-0930-COMMITTEE-AFET-SEDE_en_302_0
694,20110525-1500-COMMITTEE-ITRE_en_267_2
695,20120917-1500-COMMITTEE-CRIM_en_31_1
696,20090504-0900-PLENARY-11_en_30_1
697,20170320-1500-COMMITTEE-ENVI_en_103_1
698,20180424-1530-COMMITTEE-INTA_en_37_0
699,20100519-0900-PLENARY-3_en_210_0
700,20130307-0900-COMMITTEE-FEMM_en_183_0
701,20170911-0900-PLENARY-22_en_21_1
702,20151019-1500-COMMITTEE-AFET_en_13_0
703,20160407-1500-SPECIAL-EMIS-OMEE_en_198_1
704,20131216-1500-COMMITTEE-ITRE_en_153_1
705,20170703-0900-PLENARY-22_en_0_1
706,20110228-1500-COMMITTEE-SURE_en_141_1
707,20130924-1000-COMMITTEE-INTA_en_127_1
708,20140924-1500-COMMITTEE-JURI_en_218_0
709,20161013-0900-COMMITTEE-SEDE_en_213_0
710,20110713-0900-COMMITTEE-BUDG_en_175_1
711,20130219-0900-COMMITTEE-ENVI_en_2_1
712,20160317-0900-COMMITTEE-REGI_en_49_1
713,20090114-0900-PLENARY-9_en_160_1
714,20200114-0900-PLENARY_en_1187_0
715,20170531-0900-PLENARY-8_en_35_1
716,20170711-1500-COMMITTEE-CULT_en_185_1
717,20100225-1500-COMMITTEE-CRIS_en_356_1
718,20201112-0900-PLENARY_en_305_0
719,20150121-0900-COMMITTEE-DEVE_en_230_0
720,20130319-1500-COMMITTEE-DROI_en_24_1
721,20151001-0900-COMMITTEE-LIBE_en_321_1
722,20121127-0900-COMMITTEE-CONT_en_167_0
723,20110831-0900-COMMITTEE-ECON_en_14_1
724,20171010-0900-COMMITTEE-AGRI_en_59_0
725,20180602-1600-SPECIAL31_en_52_0
726,20191106-1430-COMMITTEE-AFET_en_20_1
727,20200123-1000-SPECIAL-EUROSCOLA_en_45_1
728,20101130-0900-COMMITTEE-IMCO_en_110_1
729,20160315-1500-COMMITTEE-AGRI_en_131_0
730,20110712-0930-COMMITTEE-JURI_en_97_1
731,20131003-0930-COMMITTEE-DEVE_en_34_1
732,20120227-1500-COMMITTEE-FEMM_en_71_1
733,20150706-0900-PLENARY-15_en_28_0
734,20161108-0900-COMMITTEE-AFET_en_286_0
735,20170321-1530-COMMITTEE-INTA_en_84_0
736,20190122-1430-COMMITTEE-IMCO_en_126_0
737,20201026-0900-COMMITTEE-AFET_en_97_0
738,20161028-1000-SPECIAL-UNKN_en_178_0
739,20091112-0900-PLENARY-5_en_105_0
740,20171121-1430-COMMITTEE-ECON_en_140_0
741,20100208-0900-PLENARY-6_en_7_0
742,20100928-0900-COMMITTEE-INTA_en_90_0
743,20190403-0930-SPECIAL-STOA_en_55_2
744,20140320-0945-COMMITTEE-LIBE_en_14_1
745,20130627-1400-SPECIAL-UNKN_en_46_0
746,20131022-0900-PLENARY-14_en_219_0
747,20140203-0900-PLENARY-10_en_135_0
748,20160704-0900-PLENARY-14_en_49_0
749,20151015-1500-COMMITTEE-REGI_en_259_2
750,20110125-1500-COMMITTEE-CONT_en_208_0
751,20170412-1101-COMMITTEE-CONT_en_158_1
752,20160620-1500-COMMITTEE-DEVE_en_309_0
753,20141001-1500-COMMITTEE-HEARING2014JH3_en_157_1
754,20171106-1600-COMMITTEE-DEVE-FEMM_en_89_0
755,20151207-1500-SPECIAL-UNKN_en_131_0
756,20110406-0900-PLENARY-14_en_77_0
757,20170301-0900-PLENARY-10_en_132_1
758,20130320-0900-COMMITTEE-AFET_en_366_1
759,20160525-1900-COMMITTEE-AGRI_en_74_0
760,20140924-0900-COMMITTEE-SEDE_en_20_1
761,20160418-1500-COMMITTEE-AFET_en_10_1
762,20120613-0900-PLENARY-13_en_68_0
763,20160913-0900-PLENARY-14_en_122_0
764,20110322-1500-COMMITTEE-IMCO_en_184_0
765,20101109-0900-COMMITTEE-TRAN_en_361_1
766,20190702-0900-SPECIAL-PRESSER_en_20_1
767,20150917-1000-COMMITTEE-TAXE-ECON_en_173_0
768,20150309-1900-COMMITTEE-ENVI_en_72_1
769,20130905-0900-COMMITTEE-LIBE_en_48_0
770,20110301-0900-COMMITTEE-LIBE_en_126_0
771,20100602-1500-COMMITTEE-AGRI_en_43_0
772,20191118-1500-COMMITTEE-FEMM_en_44_1
773,20170425-0900-COMMITTEE-ECON_en_308_1
774,20171011-1430-COMMITTEE-LIBE_en_172_0
775,20151013-0900-COMMITTEE-JURI_en_109_0
776,20100506-0900-PLENARY-3_en_136_1
777,20151201-0900-COMMITTEE-ECON_en_101_0
778,20100223-1500-COMMITTEE-IMCO_en_296_1
779,20160615-0900-COMMITTEE-LIBE_en_198_1
780,20200428-0900-COMMITTEE-TRAN_en_24_0
781,20111017-1500-COMMITTEE-IMCO_en_117_0
782,20120124-1500-COMMITTEE-ENVI_en_178_0
783,20160523-1500-COMMITTEE-LIBE_en_13_0
784,20161205-1500-COMMITTEE-AFET_en_1_2
785,20181129-1500-COMMITTEE-IMCO_en_43_0
786,20190402-1500-COMMITTEE-FEMM_en_192_0
787,20120618-1500-COMMITTEE-AGRI_en_310_1
788,20180321-0900-COMMITTEE-AFCO_en_237_1
789,20120327-1500-COMMITTEE-JURI_en_58_1
790,20180412-1000-SPECIAL-UNKN_en_225_0
791,20130205-0900-PLENARY-15_en_44_0
792,20100510-1500-COMMITTEE-DROI_en_257_0
793,20200122-1430-COMMITTEE-IMCO_en_66_1
794,20150121-1400-COMMITTEE-LIBE_en_142_0
795,20140723-1500-COMMITTEE-ENVI_en_267_1
796,20130528-1400-SPECIAL-UNKN_en_60_0
797,20161014-0900-SPECIAL-UNKN_en_283_0
798,20140226-0900-PLENARY-5_en_64_1
799,20141128-1400-SPECIAL-UNKN_en_146_1
800,20180924-1515-COMMITTEE-PETI_en_162_1
801,20151210-1145-SPECIAL_en_23_1
802,20110927-0900-PLENARY-3_en_13_1
803,20110118-0900-PLENARY-4_en_99_0
804,20100427-1102-COMMITTEE-BUDG_en_93_0
805,20150608-1901-COMMITTEE-ENVI_en_100_0
806,20120327-0900-COMMITTEE-EMPL_en_110_1
807,20100128-0900-COMMITTEE_en_9_1
808,20120320-1500-COMMITTEE-PECH_en_368_0
809,20150917-0900-COMMITTEE-REGI_en_32_0
810,20130123-1509-COMMITTEE-JURI_en_277_1
811,20100407-1630-COMMITTEE-ITRE_en_255_1
812,20120301-1500-COMMITTEE-INTA_en_108_1
813,20161110-0900-COMMITTEE-ITRE-CULT_en_20_1
814,20190328-0930-SPECIAL-STOA_en_101_1
815,20170412-1500-COMMITTEE-AGRI_en_124_0
816,20110526-1500-COMMITTEE-ITRE_en_179_1
817,20100624-0900-COMMITTEE-IMCO_en_117_1
818,20110314-1500-COMMITTEE-AFCO_en_174_1
819,20150416-0900-COMMITTEE-PETI_en_100_0
820,20130122-0900-COMMITTEE-LIBE_en_35_1
821,20120612-1500-SPECIAL-UNKN_en_13_1
822,20170425-1500-COMMITTEE-ENVI_en_106_2
823,20091202-0900-COMMITTEE-BUDG_en_106_0
824,20150129-0900-COMMITTEE-EMPL_en_210_0
825,20150317-0900-COMMITTEE-DROI_en_27_1
826,20130423-1500-COMMITTEE-CRIM_en_52_1
827,20090202-0900-PLENARY-9_en_58_0
828,20101214-0900-PLENARY-14_en_115_0
829,20151013-0900-COMMITTEE-LIBE_en_27_0
830,20111005-0900-COMMITTEE-IMCO_en_87_1
831,20110315-0900-COMMITTEE-AGRI_en_244_1
832,20170209-1500-COMMITTEE-IMCO_en_191_0
833,20151015-0900-COMMITTEE-CULT_en_43_0
834,20091006-1500-COMMITTEE-ECON_en_218_1
835,20170302-0900-PLENARY-8_en_21_0
836,20130408-1500-COMMITTEE-LIBE_en_278_1
837,20111007-0930-SPECIAL_en_60_1
838,20111123-0900-COMMITTEE-ITRE_en_258_0
839,20171121-1430-COMMITTEE-ECON_en_172_0
840,20101129-1500-COMMITTEE-FEMM_en_297_1
841,20131017-1500-COMMITTEE-PETI_en_162_2
842,20171213-0900-PLENARY-4_en_210_0
843,20140226-0900-PLENARY-20_en_122_1
844,20170131-0930-COMMITTEE-BUDG_en_135_0
845,20170503-1500-COMMITTEE-TRAN_en_289_1
846,20150122-0900-COMMITTEE-INTA_en_304_0
847,20170320-1530-COMMITTEE-BUDG_en_115_1
848,20101123-0900-PLENARY-18_en_56_0
849,20181009-0900-COMMITTEE-TERR_en_106_1
850,20140722-1500-COMMITTEE-EMPL_en_106_2
851,20130221-0900-COMMITTEE-INTA_en_289_1
852,20120229-1500-COMMITTEE-EMPL_en_52_0
853,20170712-1030-COMMITTEE-CONT-ENVI_en_127_1
854,20141120-0900-COMMITTEE-DROI_en_76_0
855,20180122-1630-COMMITTEE-CONT_en_17_1
856,20150617-0900-COMMITTEE-LIBE_en_37_0
857,20120531-0900-COMMITTEE-PECH_en_129_1
858,20121218-0900-COMMITTEE-LIBE_en_44_0
859,20141203-1500-COMMITTEE-INTA_en_70_2
860,20121106-1500-COMMITTEE-CULT_en_121_1
861,20160315-1500-COMMITTEE-INTA_en_282_1
862,20160512-0900-PLENARY-4_en_70_1
863,20140917-0900-PLENARY-4_en_66_1
864,20090423-0900-PLENARY-5_en_44_1
865,20161109-0900-COMMITTEE-ITRE_en_148_1
866,20160428-1600-SPECIAL-UNKN_en_113_2
867,20091202-1500-COMMITTEE-IMCO_en_192_1
868,20120419-0900-PLENARY-10_en_100_1
869,20120530-0900-COMMITTEE-ENVI_en_194_0
870,20191002-1830-SPECIAL-HEARING-4Q2_en_7_0
871,20110407-0900-PLENARY-5_en_41_0
872,20101118-0900-COMMITTEE-AFET_en_3_1
873,20111122-0900-COMMITTEE-ITRE_en_276_1
874,20151216-0900-PLENARY-7_en_30_1
875,20150304-1430-SPECIAL-UNKN_en_152_0
876,20110704-1900-COMMITTEE-ECON_en_3_0
877,20110315-0900-COMMITTEE-AFCO_en_172_1
878,20161129-0900-COMMITTEE-ECON_en_283_0
879,20131016-0930-SPECIAL-UNKN_en_176_0
880,20160510-0900-PLENARY-4_en_67_1
881,20161110-0900-COMMITTEE-PETI_en_245_0
882,20181122-0900-COMMITTEE-AFET_en_78_0
883,20161107-1500-COMMITTEE-LIBE_en_10_1
884,20111114-0900-PLENARY-19_en_15_1
885,20180320-1430-COMMITTEE-TRAN_en_82_0
886,20161010-1500-COMMITTEE-IMCO_en_178_0
887,20131011-1600-SPECIAL-UNKN_en_6_1
888,20140509-1430-SPECIAL-EYE_en_76_1
889,20101118-0900-COMMITTEE-AFET_en_154_0
890,20090929-1500-COMMITTEE-IMCO_en_326_1
891,20100928-1500-COMMITTEE-LIBE_en_351_1
892,20150923-0900-COMMITTEE-ECON_en_173_1
893,20110413-1500-COMMITTEE-IMCO_en_315_0
894,20161114-1600-COMMITTEE-IMCO_en_53_1
895,20140306-1600-SPECIAL-UNKN_en_0_0
896,20170710-1500-COMMITTEE-LIBE_en_179_0
897,20121218-1500-COMMITTEE-LIBE_en_296_1
898,20120320-1500-COMMITTEE-AGRI_en_100_0
899,20110315-1500-COMMITTEE-EMPL_en_332_0
900,20170621-0900-COMMITTEE-ITRE_en_33_0
901,20150121-1500-COMMITTEE-SEDE_en_56_1
902,20110927-0900-PLENARY-15_en_73_0
903,20100519-0900-PLENARY-10_en_231_1
904,20151022-0900-COMMITTEE-AFCO_en_11_0
905,20170907-1500-COMMITTEE-PETI_en_319_0
906,20180614-0900-PLENARY_en_361_0
907,20141217-0900-PLENARY-12_en_115_1
908,20130610-0900-PLENARY-16_en_4_1
909,20190311-1900-COMMITTEE-CONT_en_123_0
910,20141020-2030-COMMITTEE-HEARING2014VB3_en_203_1
911,20110203-0900-PLENARY-8_en_45_0
912,20150716-0900-COMMITTEE-AGRI_en_288_1
913,20131010-0900-PLENARY-13_en_22_1
914,20160301-0900-SPECIAL-UNKN_en_85_0
915,20151116-1500-COMMITTEE-LIBE_en_366_0
916,20140226-0900-PLENARY-16_en_195_1
917,20150707-0900-PLENARY-16_en_25_0
918,20120227-1515-COMMITTEE-ECON-BUDG-EMPL_en_44_1
919,20180601-1630-SPECIAL16_en_168_0
920,20191112-1430-COMMITTEE-CONT_en_340_0
921,20180829-1500-COMMITTEE-EMPL_en_4_0
922,20110614-1500-COMMITTEE-IMCO_en_203_0
923,20140924-1500-COMMITTEE-PETI_en_234_0
924,20170914-0900-SPECIAL-UNKN_en_53_0
925,20160621-0900-COMMITTEE-EMIS_en_215_0
926,20180924-1500-COMMITTEE-ECON_en_196_0
927,20170619-1500-COMMITTEE-ECON_en_210_0
928,20111006-0900-COMMITTEE-LIBE_en_52_1
929,20140924-0900-COMMITTEE-PETI_en_44_1
930,20170710-1500-COMMITTEE-ITRE_en_299_1
931,20131216-1500-COMMITTEE-CONT_en_286_0
932,20151126-0900-PLENARY-5_en_42_0
933,20090129-0900-COMMITTEE-SEDE_en_230_0
934,20121126-1500-COMMITTEE-LIBE_en_107_1
935,20161010-1500-COMMITTEE-AFET_en_229_0
936,20131127-0900-COMMITTEE-ITRE_en_239_0
937,20160223-1500-COMMITTEE-BUDG_en_36_1
938,20180426-1400-SPECIAL-UNKN3_en_21_1
939,20200511-1400-COMMITTEE-ENVI_en_203_1
940,20190207-0900-COMMITTEE-AGRI_en_134_0
941,20151112-0900-COMMITTEE-ECON_en_188_2
942,20181120-1430-COMMITTEE-SEDE_en_76_0
943,20130423-0930-SPECIAL-UNKN_en_225_0
944,20090120-0900-COMMITTEE-CONT_en_320_0
945,20130218-1530-COMMITTEE-AFET_en_250_1
946,20150316-1500-COMMITTEE-TRAN_en_31_0
947,20110510-0900-PLENARY-18_en_77_1
948,20141016-0900-COMMITTEE-AFET_en_348_1
949,20130423-1500-COMMITTEE-EMPL_en_56_1
950,20150528-1130-SPECIAL_en_27_0
951,20151110-1500-COMMITTEE-CONT_en_358_1
952,20141007-1330-COMMITTEE-HEARING2014JH_en_136_2
953,20120301-0900-COMMITTEE-JURI_en_14_1
954,20160413-0900-PLENARY-22_en_65_0
955,20160614-1100-SPECIAL_en_4_1
956,20110419-0900-COMMITTEE-LIBE_en_208_0
957,20130618-1500-SPECIAL-UNKN_en_50_1
958,20120418-0900-PLENARY-12_en_52_0
959,20180515-0900-COMMITTEE-TRAN_en_144_1
960,20151215-0900-PLENARY-13_en_59_0
961,20100928-1530-COMMITTEE-CONT_en_81_1
962,20180202-1100-SPECIAL-PRES-SESSION-BRIEFING_en_31_0
963,20180924-1500-COMMITTEE-AGRI_en_108_0
964,20150915-1500-COMMITTEE-LIBE_en_257_0
965,20120711-0900-COMMITTEE-ITRE_en_45_1
966,20150226-0945-COMMITTEE-BUDG-BUDG_en_165_0
967,20160905-1500-COMMITTEE-JURI_en_14_0
968,20110131-1500-COMMITTEE-AFCO_en_208_0
969,20151203-0900-COMMITTEE-BUDG_en_54_1
970,20181206-0900-PLENARY_en_253_1
971,20120621-1500-COMMITTEE-ENVI_en_149_1
972,20090218-0900-PLENARY-9_en_6_1
973,20160428-1000-SPECIAL-UNKN_en_246_1
974,20180604-1500-COMMITTEE-DROI_en_119_1
975,20110127-0900-COMMITTEE-CONT_en_32_1
976,20200710-0900-PLENARY_en_190_0
977,20101201-1500-COMMITTEE-CULT_en_137_0
978,20110314-1500-COMMITTEE-AGRI_en_162_0
979,20150121-1500-COMMITTEE-IMCO_en_260_1
980,20191125-0900-PLENARY_en_57_0
981,20140122-0900-COMMITTEE-FEMM_en_138_0
982,20101201-0900-COMMITTEE-TRAN_en_276_0
983,20090506-0900-PLENARY-12_en_121_1
984,20110215-0900-PLENARY-14_en_114_0
985,20160705-0900-PLENARY-14_en_112_0
986,20130828-1500-COMMITTEE-DEVE_en_253_1
987,20101109-2300-SPECIAL_en_120_1
988,20181010-1430-COMMITTEE-SEDE_en_266_1
989,20140123-0900-COMMITTEE-SEDE_en_324_0
990,20150120-0900-COMMITTEE-CULT_en_82_1
991,20151012-1500-COMMITTEE-DEVE_en_109_1
992,20160621-0900-COMMITTEE-ENVI_en_119_0
993,20200616-0900-COMMITTEE-ENVI_en_81_0
994,20201001-1345-COMMITTEE-EMPL_en_204_0
995,20170621-1500-COMMITTEE-DROI_en_45_1
996,20100603-0900-COMMITTEE-ENVI_en_55_1
997,20151217-0900-PLENARY-13_en_1_0
998,20130326-0900-COMMITTEE-TRAN_en_76_0
999,20150129-1500-COMMITTEE-ENVI_en_217_0
1000,20140319-0900-COMMITTEE-REGI_en_91_1
1001,20110712-0900-COMMITTEE-AFCO_en_110_2
1002,20160831-1500-COMMITTEE-EMPL_en_240_0
1003,20180321-1430-COMMITTEE-ITRE_en_231_1
1004,20170412-0900-COMMITTEE-SEDE_en_279_1
1005,20170711-0900-COMMITTEE-IMCO_en_274_0
1006,20151201-0900-COMMITTEE-REGI_en_249_1
1007,20140709-0900-SPECIAL_en_155_1
1008,20161205-1500-COMMITTEE-CONT_en_13_0
1009,20151109-1500-COMMITTEE-DEVE_en_47_1
1010,20170830-1500-COMMITTEE-BUDG_en_240_1
1011,20130320-1500-COMMITTEE-AFET_en_159_1
1012,20130312-0900-PLENARY-14_en_366_1
1013,20150203-1115-COMMITTEE-EMPL_en_195_0
1014,20160905-1500-COMMITTEE-LIBE_en_11_1
1015,20130507-1500-COMMITTEE-AFET_en_88_0
1016,20151013-1500-COMMITTEE-ITRE-IMCO_en_201_1
1017,20160223-0900-COMMITTEE-AGRI_en_36_1
1018,20110524-1500-COMMITTEE-LIBE_en_237_1
1019,20171011-0900-COMMITTEE-PETI_en_119_0
1020,20110315-0900-COMMITTEE-FEMM_en_69_0
1021,20110125-1500-COMMITTEE-TRAN_en_168_1
1022,20170202-1000-SPECIAL-UNKN_en_272_0
1023,20100503-1500-COMMITTEE-ECON_en_85_0
1024,20111122-0900-COMMITTEE-TRAN_en_324_0
1025,20141120-0900-COMMITTEE-DROI_en_46_0
1026,20120531-0900-COMMITTEE-JURI_en_77_1
1027,20110125-1500-COMMITTEE-ENVI_en_178_1
1028,20180123-0930-COMMITTEE-CULT_en_69_0
1029,20110926-0900-PLENARY-13_en_39_1
1030,20120522-0900-PLENARY-9_en_51_0
1031,20100125-1500-COMMITTEE-ENVI_en_338_1
1032,20110627-1500-COMMITTEE-AGRI_en_172_0
1033,20181127-0900-COMMITTEE-CONT_en_224_0
1034,20180612-0900-PLENARY_en_1067_0
1035,20100317-1730-COMMITTEE-SEDE_en_23_1
1036,20160706-0900-PLENARY-21_en_0_0
1037,20101213-0900-PLENARY-14_en_114_0
1038,20200220-1500-COMMITTEE-TRAN_en_117_1
1039,20091109-1500-COMMITTEE-ECON_en_374_0
1040,20191112-1000-COMMITTEE-PETI_en_28_1
1041,20160912-1930-COMMITTEE-AFET_en_65_0
1042,20151201-0900-COMMITTEE-REGI_en_315_1
1043,20150528-0900-COMMITTEE-EMPL_en_79_0
1044,20120126-0900-COMMITTEE-CONT_en_155_0
1045,20150223-1500-COMMITTEE-PECH_en_135_1
1046,20111219-1500-SPECIAL-UNKN_en_62_1
